TradeType,CountryOfDestinationName,Tariff,YearMonth,ChapterAndDescription,StatisticalQuantity,CustomsValue
Exports,Botswana,8132000,202503,08 - Fruit and nuts,1094.4,66140
Exports,Botswana,8131000,202503,08 - Fruit and nuts,77.0,9315
Exports,Botswana,8109090,202503,08 - Fruit and nuts,6827.79,149687
Exports,Botswana,8109030,202503,08 - Fruit and nuts,303.34,4419
Exports,Botswana,8111010,202503,08 - Fruit and nuts,2.28,636
Exports,Kenya,8061000,202503,08 - Fruit and nuts,12000.0,216000
Exports,Botswana,8092900,202503,08 - Fruit and nuts,33.0,3235
Exports,Botswana,8093000,202503,08 - Fruit and nuts,9569.5,350067
Exports,Botswana,8091000,202503,08 - Fruit and nuts,4.9,699
Exports,Botswana,8061000,202503,08 - Fruit and nuts,43721.19,1001243
Exports,Botswana,8059090,202503,08 - Fruit and nuts,5130.0,40584
Exports,Kenya,8081000,202503,08 - Fruit and nuts,123316.0,1110680
Exports,Botswana,8062000,202503,08 - Fruit and nuts,888.4,50209
Exports,Botswana,8052210,202503,08 - Fruit and nuts,11.34,546
Exports,Botswana,8052290,202503,08 - Fruit and nuts,2100.0,9700
Exports,Botswana,8055090,202503,08 - Fruit and nuts,141.28,16652
Exports,Botswana,8052110,202503,08 - Fruit and nuts,2084.12,47128
Exports,Botswana,8051090,202503,08 - Fruit and nuts,538.51,11313
Exports,Botswana,8052190,202503,08 - Fruit and nuts,2650.0,20668
Exports,Botswana,8044010,202503,08 - Fruit and nuts,11478.08,257817
Exports,Botswana,8043090,202503,08 - Fruit and nuts,109.68,2280
Exports,Botswana,8042010,202503,08 - Fruit and nuts,1065.04,43100
Exports,Botswana,8039010,202503,08 - Fruit and nuts,100227.03,1666463
Exports,Botswana,8031010,202503,08 - Fruit and nuts,31338.67,576604
Exports,Botswana,8031090,202503,08 - Fruit and nuts,24573.84,380163
Exports,Botswana,8043010,202503,08 - Fruit and nuts,8372.56,157922
Exports,Botswana,8029911,202503,08 - Fruit and nuts,184.56,14706
Exports,Botswana,8029990,202503,08 - Fruit and nuts,91.0,16364
Exports,Botswana,8026200,202503,08 - Fruit and nuts,32.86,4994
Exports,Botswana,8021100,202503,08 - Fruit and nuts,278.0,56594
Exports,Botswana,8013100,202503,08 - Fruit and nuts,167.0,28277
Exports,Botswana,8012200,202503,08 - Fruit and nuts,20.0,4589
Exports,Botswana,8012100,202503,08 - Fruit and nuts,6.0,2646
Exports,Botswana,8011190,202503,08 - Fruit and nuts,26.0,2324
Exports,Botswana,8011110,202503,08 - Fruit and nuts,26.0,2260
Exports,Zambia,8011110,202503,08 - Fruit and nuts,26.92,1832
Exports,Democratic Republic Of Congo,8094000,202503,08 - Fruit and nuts,394.47,11000
Exports,Democratic Republic Of Congo,8071900,202503,08 - Fruit and nuts,564.81,15750
Exports,Eswatini,8135000,202503,08 - Fruit and nuts,44.58,9723
Exports,Eswatini,8071100,202503,08 - Fruit and nuts,235.0,3825
Exports,Eswatini,8059010,202503,08 - Fruit and nuts,2800.0,4800
Exports,Eswatini,8062000,202503,08 - Fruit and nuts,1.44,94
Exports,Eswatini,8134000,202503,08 - Fruit and nuts,99.95,9195
Exports,Eswatini,8054010,202503,08 - Fruit and nuts,120.0,900
Exports,Eswatini,8055010,202503,08 - Fruit and nuts,96.0,549
Exports,Eswatini,8061000,202503,08 - Fruit and nuts,9471.5,49953
Exports,Eswatini,8011110,202503,08 - Fruit and nuts,15.0,809
Exports,Eswatini,8021200,202503,08 - Fruit and nuts,1.0,55
Exports,Eswatini,8011190,202503,08 - Fruit and nuts,25.0,1536
Exports,Eswatini,8094000,202503,08 - Fruit and nuts,9640.0,40671
Exports,Eswatini,8081000,202503,08 - Fruit and nuts,34390.0,125917
Exports,Eswatini,8083000,202503,08 - Fruit and nuts,6490.5,23673
Exports,Eswatini,8045091,202503,08 - Fruit and nuts,3.02,776
Exports,Eswatini,8043010,202503,08 - Fruit and nuts,218.0,1860
Exports,Eswatini,8044010,202503,08 - Fruit and nuts,196.0,945
Exports,Eswatini,8072000,202503,08 - Fruit and nuts,440.0,2340
Exports,Eswatini,8093000,202503,08 - Fruit and nuts,4520.0,19000
Exports,Eswatini,8052110,202503,08 - Fruit and nuts,300.0,1600
Exports,Eswatini,8051010,202503,08 - Fruit and nuts,15700.0,34300
Exports,Eswatini,8041090,202503,08 - Fruit and nuts,5.28,330
Exports,Nigeria,8026200,202503,08 - Fruit and nuts,1.0,19
Exports,Unclassified,8039010,202503,08 - Fruit and nuts,54000.0,463000
Exports,Maldives,8094000,202503,08 - Fruit and nuts,400.0,16734
Exports,Maldives,8061000,202503,08 - Fruit and nuts,900.0,62613
Exports,Mauritius,8105000,202503,08 - Fruit and nuts,3656.0,94421
Exports,Mauritius,8109090,202503,08 - Fruit and nuts,57491.0,1546260
Exports,Mauritius,8109010,202503,08 - Fruit and nuts,2109.0,97838
Exports,Mauritius,8044090,202503,08 - Fruit and nuts,287.0,12000
Exports,Mauritius,8061000,202503,08 - Fruit and nuts,4070.0,135300
Exports,Mauritius,8055010,202503,08 - Fruit and nuts,576.0,12600
Exports,Mauritius,8071900,202503,08 - Fruit and nuts,5781.0,83957
Exports,Mauritius,8071100,202503,08 - Fruit and nuts,10943.0,163840
Exports,Mauritius,8104000,202503,08 - Fruit and nuts,4940.0,760500
Exports,Democratic Republic Of Congo,8093000,202503,08 - Fruit and nuts,385.5,10750
Exports,Democratic Republic Of Congo,8081000,202503,08 - Fruit and nuts,7248.91,202140
Exports,Democratic Republic Of Congo,8051010,202503,08 - Fruit and nuts,2495.92,69600
Exports,Democratic Republic Of Congo,8055010,202503,08 - Fruit and nuts,1090.17,30400
Exports,Democratic Republic Of Congo,8062000,202503,08 - Fruit and nuts,938.84,80180
Exports,Mauritius,8044010,202503,08 - Fruit and nuts,5455.0,148008
Exports,Mauritius,8102000,202503,08 - Fruit and nuts,420.0,47400
Exports,Mauritius,8101000,202503,08 - Fruit and nuts,450.0,50300
Exports,Mauritius,8093000,202503,08 - Fruit and nuts,1764.0,51562
Exports,Lithuania,8026200,202503,08 - Fruit and nuts,1496.0,152371
Exports,Lebanon,8045011,202503,08 - Fruit and nuts,4525.0,288602
Exports,Kuwait,8102000,202503,08 - Fruit and nuts,1494.0,399533
Exports,Cambodia,8105000,202503,08 - Fruit and nuts,1138.0,131945
Exports,Kuwait,8109010,202503,08 - Fruit and nuts,552.0,62458
Exports,Kuwait,8026200,202503,08 - Fruit and nuts,2608.0,727087
Exports,Kenya,8094000,202503,08 - Fruit and nuts,3105.0,60600
Exports,Kenya,8091000,202503,08 - Fruit and nuts,1000.0,4610
Exports,Kenya,8109090,202503,08 - Fruit and nuts,124656.0,2336390
Exports,Kenya,8083000,202503,08 - Fruit and nuts,3815.23,46987
Exports,Kenya,8042010,202503,08 - Fruit and nuts,138.0,9240
Exports,Kenya,8044010,202503,08 - Fruit and nuts,37957.0,2826569
Exports,Kenya,8072000,202503,08 - Fruit and nuts,405.29,5580
Exports,Kenya,8081000,202503,08 - Fruit and nuts,442410.91,4608206
Exports,Kenya,8041010,202503,08 - Fruit and nuts,2800.0,310400
Exports,Kenya,8051010,202503,08 - Fruit and nuts,39435.92,408392
Exports,Kenya,8109010,202503,08 - Fruit and nuts,924.0,32956
Exports,Kenya,8105000,202503,08 - Fruit and nuts,4377.16,70654
Exports,Kenya,8104000,202503,08 - Fruit and nuts,596.0,134400
Exports,Kenya,8093000,202503,08 - Fruit and nuts,2083.0,46983
Exports,Kenya,8101000,202503,08 - Fruit and nuts,1013.21,13950
Exports,Kenya,8054010,202503,08 - Fruit and nuts,13661.17,108510
Exports,Kenya,8061000,202503,08 - Fruit and nuts,401294.35,5462969
Exports,Kenya,8055010,202503,08 - Fruit and nuts,1047.74,8338
Exports,Japan,8119090,202503,08 - Fruit and nuts,37.5,221
Exports,Botswana,8092900,202503,08 - Fruit and nuts,28.2,774
Exports,Hong Kong,8042010,202503,08 - Fruit and nuts,5.0,18
Exports,Hong Kong,8104000,202503,08 - Fruit and nuts,24993.0,3220064
Exports,Hong Kong,8135000,202503,08 - Fruit and nuts,100.0,9783
Exports,Hong Kong,8041090,202503,08 - Fruit and nuts,694.0,25010
Exports,Greece,8109090,202503,08 - Fruit and nuts,180.0,24381
Exports,United Kingdom,8119090,202503,08 - Fruit and nuts,6.0,93
Exports,United Kingdom,8109090,202503,08 - Fruit and nuts,215.0,21941
Exports,United Kingdom,8109010,202503,08 - Fruit and nuts,9490.5,1099240
Exports,United Kingdom,8109030,202503,08 - Fruit and nuts,25.0,1504
Exports,United Kingdom,8045011,202503,08 - Fruit and nuts,100859.0,11946495
Exports,United Kingdom,8044010,202503,08 - Fruit and nuts,54853.0,1261363
Exports,United Kingdom,8026200,202503,08 - Fruit and nuts,1.0,20
Exports,United Kingdom,8042010,202503,08 - Fruit and nuts,246.24,28402
Exports,United Kingdom,8102000,202503,08 - Fruit and nuts,2700.0,508405
Exports,United Kingdom,8051010,202503,08 - Fruit and nuts,1.0,27
Exports,United Kingdom,8071900,202503,08 - Fruit and nuts,243779.0,25022861
Exports,France,8105000,202503,08 - Fruit and nuts,69104.0,6911369
Exports,France,8062000,202503,08 - Fruit and nuts,125.0,53784
Exports,France,8109010,202503,08 - Fruit and nuts,6306.0,634590
Exports,France,8109090,202503,08 - Fruit and nuts,887.8,78683
Exports,France,8042010,202503,08 - Fruit and nuts,136.5,18598
Exports,Finland,8062000,202503,08 - Fruit and nuts,2571.0,128562
Exports,Ethiopia,8109090,202503,08 - Fruit and nuts,32756.0,891258
Exports,Ethiopia,8104000,202503,08 - Fruit and nuts,90.0,27216
Exports,Ethiopia,8081000,202503,08 - Fruit and nuts,1956.0,54146
Exports,Ethiopia,8043010,202503,08 - Fruit and nuts,8395.0,175475
Exports,Ethiopia,8071900,202503,08 - Fruit and nuts,4000.0,93200
Exports,Spain,8109010,202503,08 - Fruit and nuts,572.0,50090
Exports,Ethiopia,8055090,202503,08 - Fruit and nuts,1019.0,16304
Exports,Ethiopia,8071100,202503,08 - Fruit and nuts,1764.0,39161
Exports,Germany,8119085,202503,08 - Fruit and nuts,788.4,37240
Exports,Germany,8109010,202503,08 - Fruit and nuts,77702.8,6066471
Exports,Germany,8109090,202503,08 - Fruit and nuts,2073.7,182121
Exports,Germany,8119090,202503,08 - Fruit and nuts,38.0,94
Exports,Germany,8043010,202503,08 - Fruit and nuts,1748.0,103242
Exports,Germany,8102000,202503,08 - Fruit and nuts,1092.0,289794
Exports,Germany,8026200,202503,08 - Fruit and nuts,4.0,60
Exports,Lesotho,8134000,202603,08 - Fruit and nuts,4.0,754
Exports,Lesotho,8135000,202603,08 - Fruit and nuts,3.3,606
Exports,Lesotho,8109090,202603,08 - Fruit and nuts,100.8,3820
Exports,Namibia,8134000,202603,08 - Fruit and nuts,6596.93,707098
Exports,Switzerland,8042010,202503,08 - Fruit and nuts,1277.76,142408
Exports,Switzerland,8109010,202503,08 - Fruit and nuts,1390.8,151822
Exports,Namibia,8133000,202603,08 - Fruit and nuts,34.73,2021
Exports,Namibia,8132000,202603,08 - Fruit and nuts,277.08,33093
Exports,Namibia,8131000,202603,08 - Fruit and nuts,153.29,18456
Exports,Namibia,8043090,202603,08 - Fruit and nuts,571.68,10742
Exports,Namibia,8042010,202603,08 - Fruit and nuts,219.0,19775
Exports,Namibia,8043010,202603,08 - Fruit and nuts,4462.17,107906
Exports,Namibia,8042090,202603,08 - Fruit and nuts,344.45,42520
Exports,Namibia,8041090,202603,08 - Fruit and nuts,778.32,76632
Exports,Democratic Republic Of Congo,8051010,202503,08 - Fruit and nuts,6.0,56
Exports,Democratic Republic Of Congo,8105000,202503,08 - Fruit and nuts,18.0,1806
Exports,Democratic Republic Of Congo,8109090,202503,08 - Fruit and nuts,1546.13,74739
Exports,Democratic Republic Of Congo,8061000,202503,08 - Fruit and nuts,210.0,10851
Exports,Democratic Republic Of Congo,8045099,202503,08 - Fruit and nuts,7.0,243
Exports,Tanzania,8094000,202603,08 - Fruit and nuts,482.0,10290
Exports,Tanzania,8111090,202603,08 - Fruit and nuts,81.0,4212
Exports,Tanzania,8093000,202603,08 - Fruit and nuts,972.0,32970
Exports,Tanzania,8119090,202603,08 - Fruit and nuts,570.0,45450
Exports,Tanzania,8105000,202603,08 - Fruit and nuts,1060.0,89250
Exports,Namibia,8109010,202603,08 - Fruit and nuts,404.8,19477
Exports,Namibia,8134000,202603,08 - Fruit and nuts,51.0,566
Exports,Namibia,8109030,202603,08 - Fruit and nuts,220.0,3130
Exports,United States,8026200,202503,08 - Fruit and nuts,3.0,19
Exports,Namibia,8109090,202603,08 - Fruit and nuts,397.7,26318
Exports,United States,8062000,202503,08 - Fruit and nuts,367470.0,11998203
Exports,Botswana,8012100,202603,08 - Fruit and nuts,5.56,900
Exports,Sweden,8029912,202503,08 - Fruit and nuts,22864.8,3892115
Exports,Botswana,8102000,202603,08 - Fruit and nuts,1303.88,117506
Exports,Portugal,8029912,202503,08 - Fruit and nuts,9527.0,1549069
Exports,Botswana,8011290,202603,08 - Fruit and nuts,21.32,2172
Exports,Botswana,8092900,202603,08 - Fruit and nuts,3965.0,72774
Exports,Netherlands,8119090,202503,08 - Fruit and nuts,18000.0,1881280
Exports,Botswana,8101000,202603,08 - Fruit and nuts,3979.75,360053
Exports,Netherlands,8029912,202503,08 - Fruit and nuts,9527.0,1653217
Exports,Botswana,8094000,202603,08 - Fruit and nuts,61776.34,1248996
Exports,Botswana,8093000,202603,08 - Fruit and nuts,28283.47,935258
Exports,Netherlands,8062000,202503,08 - Fruit and nuts,240000.0,13599204
Exports,Botswana,8011220,202603,08 - Fruit and nuts,20.0,3544
Exports,Qatar,8083000,202603,08 - Fruit and nuts,19125.0,320088
Exports,Qatar,8055010,202603,08 - Fruit and nuts,26642.0,548338
Exports,Malaysia,8105000,202603,08 - Fruit and nuts,8928.0,608537
Exports,Malaysia,8094000,202603,08 - Fruit and nuts,12420.0,394539
Exports,Mauritius,8055010,202603,08 - Fruit and nuts,95202.0,1294789
Exports,Malaysia,8083000,202603,08 - Fruit and nuts,68106.0,1135593
Exports,Botswana,8011190,202603,08 - Fruit and nuts,2819.42,55735
Exports,Mauritius,8081000,202603,08 - Fruit and nuts,24562.0,271040
Exports,Botswana,8011110,202603,08 - Fruit and nuts,150.28,16836
Exports,Zambia,8011110,202603,08 - Fruit and nuts,8029.04,404897
Exports,Kyrgyzstan,8081000,202603,08 - Fruit and nuts,71890.0,1335040
Exports,Ireland,8083000,202603,08 - Fruit and nuts,22641.0,331213
Exports,Canada,8083000,202603,08 - Fruit and nuts,65761.0,1102500
Exports,Canada,8055010,202603,08 - Fruit and nuts,135055.0,2340621
Exports,Belarus,8055010,202603,08 - Fruit and nuts,25627.43,526101
Exports,Canada,8054010,202603,08 - Fruit and nuts,20795.0,326346
Exports,Belgium,8109010,202503,08 - Fruit and nuts,2400.0,156418
Exports,Eswatini,8081000,202603,08 - Fruit and nuts,412206.64,3261068
Exports,Eswatini,8083000,202603,08 - Fruit and nuts,95736.24,597454
Exports,Eswatini,8091000,202603,08 - Fruit and nuts,107.21,4480
Exports,Eswatini,8011110,202603,08 - Fruit and nuts,242.48,10836
Exports,United Arab Emirates,8102000,202503,08 - Fruit and nuts,16459.04,4226648
Exports,United Arab Emirates,8094000,202503,08 - Fruit and nuts,4646.0,364800
Exports,United Arab Emirates,8093000,202503,08 - Fruit and nuts,14905.0,522602
Exports,United Arab Emirates,8071900,202503,08 - Fruit and nuts,2274.0,99607
Exports,Namibia,8039090,202603,08 - Fruit and nuts,1535.32,19714
Exports,United Arab Emirates,8042010,202503,08 - Fruit and nuts,452.5,17679
Exports,Namibia,8031010,202603,08 - Fruit and nuts,135466.4,2026492
Exports,United Arab Emirates,8043010,202503,08 - Fruit and nuts,31686.1,1184415
Exports,Namibia,8029990,202603,08 - Fruit and nuts,277.15,8989
Exports,United Arab Emirates,8041010,202503,08 - Fruit and nuts,67.0,8786
Exports,United Arab Emirates,8134000,202503,08 - Fruit and nuts,2.85,5388
Exports,United Arab Emirates,8105000,202503,08 - Fruit and nuts,37041.0,3362860
Exports,United Arab Emirates,8104000,202503,08 - Fruit and nuts,840.0,108096
Exports,United Arab Emirates,8071100,202503,08 - Fruit and nuts,49931.0,2323533
Exports,United Arab Emirates,8044010,202503,08 - Fruit and nuts,17399.7,666074
Exports,United Arab Emirates,8109090,202503,08 - Fruit and nuts,43.47,3762
Exports,United Arab Emirates,8044090,202503,08 - Fruit and nuts,12896.0,937892
Exports,United States,8119010,202503,08 - Fruit and nuts,13.95,225
Exports,United States,8134000,202503,08 - Fruit and nuts,0.16,55
Exports,United States,8119090,202503,08 - Fruit and nuts,10.95,140
Exports,United States,8041010,202503,08 - Fruit and nuts,2695.0,335231
Exports,Uganda,8133000,202503,08 - Fruit and nuts,35774.0,340480
Exports,Uganda,8105000,202503,08 - Fruit and nuts,1056.0,14400
Exports,Uganda,8109090,202503,08 - Fruit and nuts,138696.0,1571120
Exports,Uganda,8041090,202503,08 - Fruit and nuts,22503.0,212800
Exports,Uganda,8081000,202503,08 - Fruit and nuts,62211.0,591360
Exports,Uganda,8061000,202503,08 - Fruit and nuts,49071.0,603000
Exports,Uganda,8054090,202503,08 - Fruit and nuts,12359.0,171000
Exports,Unclassified,8044090,202503,08 - Fruit and nuts,3.0,129
Exports,Lesotho,8101000,202603,08 - Fruit and nuts,651.0,78896
Exports,Lesotho,8094000,202603,08 - Fruit and nuts,13471.9,101192
Exports,Lesotho,8093000,202603,08 - Fruit and nuts,17037.0,91211
Exports,Lesotho,8011190,202603,08 - Fruit and nuts,83.72,10086
Exports,Lesotho,8011110,202603,08 - Fruit and nuts,40.4,2250
Exports,Tanzania,8044090,202503,08 - Fruit and nuts,1504.0,68491
Exports,Tanzania,8109090,202503,08 - Fruit and nuts,376.0,7026
Exports,Singapore,8104000,202503,08 - Fruit and nuts,20820.0,1656404
Exports,Mozambique,8109090,202603,08 - Fruit and nuts,71025.23,1566466
Exports,Mozambique,8105000,202603,08 - Fruit and nuts,10444.16,128835
Exports,Mozambique,8109010,202603,08 - Fruit and nuts,97.11,8280
Exports,Mozambique,8025200,202603,08 - Fruit and nuts,71.59,14808
Exports,Mozambique,8026100,202603,08 - Fruit and nuts,45.0,9256
Exports,Mozambique,8104000,202603,08 - Fruit and nuts,8338.36,65564
Exports,Mozambique,8109030,202603,08 - Fruit and nuts,370.09,33455
Exports,Mozambique,8026200,202603,08 - Fruit and nuts,38.5,8091
Exports,Singapore,8102000,202503,08 - Fruit and nuts,342.72,100191
Exports,Singapore,8042090,202503,08 - Fruit and nuts,10.0,38
Exports,Mozambique,8023200,202603,08 - Fruit and nuts,289.12,50574
Exports,Mozambique,8022200,202603,08 - Fruit and nuts,3.93,941
Exports,Mozambique,8021200,202603,08 - Fruit and nuts,791.58,75336
Exports,Mozambique,8013200,202603,08 - Fruit and nuts,418.66,41073
Exports,Seychelles,8055010,202503,08 - Fruit and nuts,367.0,20768
Exports,Seychelles,8101000,202503,08 - Fruit and nuts,119.0,22132
Exports,Seychelles,8109030,202503,08 - Fruit and nuts,75.0,2703
Exports,Seychelles,8103000,202503,08 - Fruit and nuts,6.0,1980
Exports,Seychelles,8104000,202503,08 - Fruit and nuts,6.0,2736
Exports,Seychelles,8109090,202503,08 - Fruit and nuts,30.0,1512
Exports,Seychelles,8105000,202503,08 - Fruit and nuts,28.91,4543
Exports,Seychelles,8109010,202503,08 - Fruit and nuts,148.0,9800
Exports,Seychelles,8045019,202503,08 - Fruit and nuts,23.0,541
Exports,Seychelles,8044010,202503,08 - Fruit and nuts,20.0,1237
Exports,Seychelles,8051010,202503,08 - Fruit and nuts,1472.0,15378
Exports,Seychelles,8052110,202503,08 - Fruit and nuts,36.0,726
Exports,Seychelles,8061000,202503,08 - Fruit and nuts,14266.0,852835
Exports,Seychelles,8091000,202503,08 - Fruit and nuts,210.0,21402
Exports,Seychelles,8081000,202503,08 - Fruit and nuts,4669.0,171983
Exports,Seychelles,8054010,202503,08 - Fruit and nuts,131.0,2077
Exports,Seychelles,8055090,202503,08 - Fruit and nuts,31.0,436
Exports,Seychelles,8042010,202503,08 - Fruit and nuts,61.0,5614
Exports,Seychelles,8043010,202503,08 - Fruit and nuts,2273.0,87178
Exports,Saudi Arabia,8102000,202503,08 - Fruit and nuts,3260.88,822169
Exports,Saudi Arabia,8071900,202503,08 - Fruit and nuts,356.0,21728
Exports,Saudi Arabia,8071100,202503,08 - Fruit and nuts,630.0,20613
Exports,Saudi Arabia,8044010,202503,08 - Fruit and nuts,5278.0,246410
Exports,Saudi Arabia,8043010,202503,08 - Fruit and nuts,3292.0,139200
Exports,Zambia,8081000,202603,08 - Fruit and nuts,14005.72,319198
Exports,Zambia,8055010,202603,08 - Fruit and nuts,40.11,3102
Exports,Zambia,8055090,202603,08 - Fruit and nuts,1275.0,24924
Exports,Zambia,8061000,202603,08 - Fruit and nuts,11400.0,289000
Exports,Saudi Arabia,8109090,202503,08 - Fruit and nuts,2517.0,173659
Exports,Zambia,8045099,202603,08 - Fruit and nuts,189.52,8835
Exports,Zambia,8059090,202603,08 - Fruit and nuts,8275.0,53470
Exports,Zambia,8054090,202603,08 - Fruit and nuts,385.0,12029
Exports,Zambia,8051090,202603,08 - Fruit and nuts,2025.0,61763
Exports,Rwanda,8109090,202503,08 - Fruit and nuts,13104.0,176925
Exports,Russian Federation,8043010,202503,08 - Fruit and nuts,1239.0,76532
Exports,Russian Federation,8043090,202503,08 - Fruit and nuts,1134.0,78095
Exports,Qatar,8044010,202503,08 - Fruit and nuts,10548.0,316732
Exports,Botswana,8102000,202603,08 - Fruit and nuts,2101.48,184535
Exports,Botswana,8094000,202603,08 - Fruit and nuts,13096.74,350504
Exports,Botswana,8101000,202603,08 - Fruit and nuts,5291.05,178299
Exports,Botswana,8093000,202603,08 - Fruit and nuts,16027.71,496901
Exports,Botswana,8022200,202603,08 - Fruit and nuts,80.0,14101
Exports,Botswana,8023200,202603,08 - Fruit and nuts,234.76,31750
Exports,Botswana,8023100,202603,08 - Fruit and nuts,60.76,11406
Exports,Botswana,8021100,202603,08 - Fruit and nuts,32.0,6288
Exports,Poland,8026200,202503,08 - Fruit and nuts,1.0,18
Exports,Botswana,8041090,202603,08 - Fruit and nuts,5.0,130
Exports,Norway,8045091,202503,08 - Fruit and nuts,318.0,62872
Exports,Botswana,8134000,202603,08 - Fruit and nuts,120.0,1418
Exports,Netherlands,8119090,202503,08 - Fruit and nuts,980.0,167830
Exports,Netherlands,8109010,202503,08 - Fruit and nuts,10075.5,663179
Exports,Netherlands,8044090,202503,08 - Fruit and nuts,980.0,128266
Exports,Nigeria,8109090,202503,08 - Fruit and nuts,159.0,3233
Exports,Uganda,8081000,202603,08 - Fruit and nuts,6888.0,55440
Exports,Uganda,8094000,202603,08 - Fruit and nuts,2846.0,128818
Exports,Uganda,8103000,202603,08 - Fruit and nuts,5.0,689
Exports,Seychelles,8103000,202603,08 - Fruit and nuts,58.0,13135
Exports,Seychelles,8094000,202603,08 - Fruit and nuts,1900.5,135512
Exports,Seychelles,8093000,202603,08 - Fruit and nuts,3305.5,315404
Exports,Seychelles,8081000,202603,08 - Fruit and nuts,530.0,19586
Exports,Rwanda,8105000,202603,08 - Fruit and nuts,543.0,4500
Exports,Rwanda,8061000,202603,08 - Fruit and nuts,8113.0,102000
Exports,Rwanda,8109090,202603,08 - Fruit and nuts,9184.0,85120
Exports,Qatar,8071100,202603,08 - Fruit and nuts,2271.0,160797
Exports,Qatar,8044010,202603,08 - Fruit and nuts,4224.0,304676
Exports,Qatar,8104000,202603,08 - Fruit and nuts,720.0,140962
Exports,Qatar,8102000,202603,08 - Fruit and nuts,1458.0,552969
Exports,Japan,8119090,202603,08 - Fruit and nuts,39.0,83
Exports,Germany,8062000,202603,08 - Fruit and nuts,156000.0,7327040
Exports,Eswatini,8072000,202603,08 - Fruit and nuts,200.0,250
Exports,Eswatini,8054010,202603,08 - Fruit and nuts,100.0,700
Exports,New Zealand,8062000,202603,08 - Fruit and nuts,20000.0,1004875
Exports,Lebanon,8062000,202503,08 - Fruit and nuts,20000.0,1017973
Exports,Zimbabwe,8134000,202603,08 - Fruit and nuts,400.0,14800
Exports,Zimbabwe,8083000,202603,08 - Fruit and nuts,48360.0,505765
Exports,Zimbabwe,8061000,202603,08 - Fruit and nuts,17850.0,394485
Exports,Zimbabwe,8093000,202603,08 - Fruit and nuts,40800.0,703800
Exports,Zimbabwe,8109090,202603,08 - Fruit and nuts,500.0,35100
Exports,Zimbabwe,8081000,202603,08 - Fruit and nuts,131472.5,1234900
Exports,United Kingdom,8026200,202503,08 - Fruit and nuts,1.0,19
Exports,Uganda,8081000,202603,08 - Fruit and nuts,21280.0,224000
Exports,Zambia,8071900,202603,08 - Fruit and nuts,450.0,5700
Exports,Zambia,8061000,202603,08 - Fruit and nuts,4134.8,169359
Exports,Zambia,8059010,202603,08 - Fruit and nuts,2160.0,28357
Exports,Zambia,8071100,202603,08 - Fruit and nuts,2684.5,33575
Exports,Zambia,8062000,202603,08 - Fruit and nuts,1399.83,35787
Exports,Unclassified,8134000,202603,08 - Fruit and nuts,300.0,42112
Exports,United Kingdom,8062000,202503,08 - Fruit and nuts,80000.0,2957326
Exports,Spain,8029912,202503,08 - Fruit and nuts,9527.0,1549069
Exports,Eswatini,8052110,202503,08 - Fruit and nuts,1000.0,2000
Exports,Switzerland,8062000,202503,08 - Fruit and nuts,24000.0,1971601
Exports,Eswatini,8051010,202503,08 - Fruit and nuts,17560.0,36975
Exports,Eswatini,8011110,202503,08 - Fruit and nuts,775.0,44808
Exports,Eswatini,8039010,202503,08 - Fruit and nuts,25600.0,421740
Exports,Eswatini,8054010,202503,08 - Fruit and nuts,11660.0,17000
Exports,Eswatini,8072000,202503,08 - Fruit and nuts,2660.0,3900
Exports,Eswatini,8061000,202503,08 - Fruit and nuts,1170.0,39836
Exports,Canada,8062000,202503,08 - Fruit and nuts,20415.0,1115673
Exports,Brazil,8026200,202503,08 - Fruit and nuts,0.5,19
Exports,Belgium,8062000,202503,08 - Fruit and nuts,40000.0,2242653
Exports,Bangladesh,8081000,202503,08 - Fruit and nuts,46417.0,1119566
Exports,Unclassified,8133000,202603,08 - Fruit and nuts,50.0,5894
Exports,Tanzania,8094000,202603,08 - Fruit and nuts,1122.0,41965
Exports,Tanzania,8093000,202603,08 - Fruit and nuts,2459.0,91950
Exports,Tanzania,8083000,202603,08 - Fruit and nuts,4396.0,79740
Exports,Tanzania,8104000,202603,08 - Fruit and nuts,5467.0,204480
Exports,Tanzania,8105000,202603,08 - Fruit and nuts,3198.0,108300
Exports,Botswana,8045011,202603,08 - Fruit and nuts,2500.0,9200
Exports,Botswana,8041010,202603,08 - Fruit and nuts,4525.0,64600
Exports,Botswana,8044010,202603,08 - Fruit and nuts,5.0,360
Exports,Botswana,8061000,202603,08 - Fruit and nuts,9200.0,75770
Exports,Botswana,8043010,202603,08 - Fruit and nuts,6.0,180
Exports,Botswana,8045019,202603,08 - Fruit and nuts,3400.0,53760
Exports,Botswana,8039010,202603,08 - Fruit and nuts,1200.0,16000
Exports,United States,8055010,202503,08 - Fruit and nuts,103105.0,1155558
Exports,Eswatini,8013200,202603,08 - Fruit and nuts,14.0,3642
Exports,Eswatini,8011190,202603,08 - Fruit and nuts,317.0,3309
Exports,Eswatini,8011110,202603,08 - Fruit and nuts,266.0,22572
Exports,United States,8026200,202503,08 - Fruit and nuts,174188.56,29889725
Exports,United States,8094000,202503,08 - Fruit and nuts,683619.5,29791671
Exports,United States,8091000,202503,08 - Fruit and nuts,20800.0,799420
Exports,Eswatini,8134000,202603,08 - Fruit and nuts,3.42,1260
